time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-03T02:29:08.330Z,15.5335,-94.4002,35,4.3,mb,,175,1.616,1.03,us,us1000bz7m,2018-01-19T00:28:05.040Z,"79km SW of Paredon, Mexico",earthquake,4.3,2,0.073,53,reviewed,us,us
2018-01-03T02:13:13.390Z,54.6981,-159.5461,22.4,2.9,ml,,251,0.844,0.34,us,us1000c2bi,2018-01-11T01:45:49.040Z,"9km S of Chernabura Island, Alaska",earthquake,5.3,11.8,0.148,6,reviewed,us,us
2018-01-03T01:38:37.300Z,2.09,127.1413,88.97,4.1,mb,,138,1.328,0.75,us,us2000ckdg,2018-01-19T00:21:49.040Z,"104km WNW of Tobelo, Indonesia",earthquake,10.8,5.4,0.144,13,reviewed,us,us
2018-01-03T01:32:19.090Z,1.9851,-79.2032,38.13,4.2,mb,,169,0.5,0.46,us,us1000bz7e,2018-01-19T00:15:32.040Z,"47km WNW of Tumaco, Colombia",earthquake,10,16.9,0.199,7,reviewed,us,us
2018-01-03T01:15:47.560Z,54.1859,-161.0326,26.79,3.4,mb,,206,1.173,0.81,us,us1000bzfh,2018-01-19T00:11:48.040Z,"116km SW of Chernabura Island, Alaska",earthquake,3.9,9.7,0.22,5,reviewed,us,us
2018-01-03T00:52:02.540Z,18.7418,-65.3921,43,3.32,md,11,321,0.8158,0.33,pr,pr2018003002,2018-01-05T00:09:57.040Z,"49km NNW of Culebra, Puerto Rico",earthquake,2.81,7.69,0.13,9,reviewed,pr,pr
2018-01-03T00:30:37.310Z,-8.4208,-74.808,147.72,4.6,mb,,80,2.192,0.93,us,us1000bz70,2018-01-19T00:06:43.040Z,"6km N of Campoverde, Peru",earthquake,8.5,8.3,0.054,101,reviewed,us,us
2018-01-03T00:22:38.700Z,54.9867,162.0817,50.21,4.5,mb,,154,2.823,0.79,us,us1000bz6x,2018-01-19T00:02:22.040Z,"140km S of Ust'-Kamchatsk Staryy, Russia",earthquake,12.9,9.2,0.044,150,reviewed,us,us
2018-01-03T00:10:12.137Z,61.4096,-152.8391,240.7,3,ml,,,,1.25,ak,ak17831090,2018-01-03T00:16:20.320Z,"103km N of Redoubt Volcano, Alaska",earthquake,,2.9,,,automatic,ak,ak
2018-01-02T23:54:39.910Z,19.443,-65.7253,25,3.21,md,9,294,1.1892,0.24,pr,pr2018002005,2018-01-03T05:27:29.040Z,"105km N of Vieques, Puerto Rico",earthquake,1.49,20.81,0.28,3,reviewed,pr,pr
2018-01-02T23:39:14.940Z,31.1499,49.3884,10,4.3,mb,,145,5.011,0.99,us,us2000cka7,2018-01-18T23:53:22.040Z,"25km SW of Ramhormoz, Iran",earthquake,8,2,0.188,8,reviewed,us,us
2018-01-02T23:35:07.339Z,67.5162,-166.2698,5.5,2.7,ml,,,,0.79,ak,ak17831085,2018-01-15T00:18:15.040Z,"94km SSE of Point Hope, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-02T23:17:27.410Z,29.5079,140.5556,10,4.5,mb,,97,2.799,0.63,us,us1000bz6f,2018-01-18T23:37:04.040Z,"Izu Islands, Japan region",earthquake,10.5,1.9,0.07,60,reviewed,us,us
2018-01-02T23:16:09.340Z,38.7898,72.546,18.11,4.5,mb,,81,2.276,1.22,us,us1000bz6c,2018-01-18T22:58:10.040Z,"90km WSW of Karakul, Tajikistan",earthquake,5.3,4.6,0.104,27,reviewed,us,us
2018-01-02T23:00:27.612Z,56.5946,-156.3525,64.2,2.6,ml,,,,0.5,ak,ak17997173,2018-01-11T01:20:55.040Z,"96km NNW of Chirikof Island, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-01-02T22:58:14.040Z,-52.9723,-118.591,10,4.6,mb,,131,37.223,0.7,us,us2000cka5,2018-01-19T04:50:42.040Z,Southern East Pacific Rise,earthquake,12.5,1.9,0.207,7,reviewed,us,us
2018-01-02T22:56:28.880Z,52.7119,-174.6678,216.4,3,ml,,,,0.32,us,us1000c1wa,2018-01-19T04:39:00.040Z,"65km NNW of Atka, Alaska",earthquake,12,8.5,,,reviewed,ak,ak
2018-01-02T22:45:15.990Z,-53.0685,-117.9349,10,4.9,mb,,46,28.1,0.75,us,us2000cka4,2018-01-19T04:22:33.040Z,Southern East Pacific Rise,earthquake,14.6,1.8,0.103,30,reviewed,us,us
2018-01-02T22:22:08.640Z,39.2731667,-122.7595,12.18,2.57,md,49,34,0.1271,0.18,nc,nc72947986,2018-01-10T02:17:02.410Z,"18km NE of Upper Lake, CA",earthquake,0.19,0.6,0.236,44,reviewed,nc,nc
2018-01-02T21:42:49.290Z,37.2882,71.6274,115.04,4.2,mb,,72,0.854,0.76,us,us2000cka9,2018-01-19T03:55:11.040Z,"17km W of Roshtqal'a, Tajikistan",earthquake,7.6,8.8,0.199,7,reviewed,us,us
2018-01-02T21:24:16.440Z,37.3027,142.0927,33.96,4.3,mb,,136,1.179,0.63,us,us1000bz4s,2018-01-19T03:39:10.040Z,"98km ESE of Namie, Japan",earthquake,6.6,4.2,0.111,23,reviewed,us,us
2018-01-02T20:59:38.060Z,36.3797,2.5263,9.31,5.1,mb,,42,3.07,0.85,us,us1000bz45,2018-01-04T21:09:32.497Z,"13km SW of El Affroun, Algeria",earthquake,6.9,3.9,0.04,203,reviewed,us,us
2018-01-02T20:47:43.510Z,7.1223,92.1601,27.73,4.9,mb,,94,4.541,0.87,us,us1000bz3y,2018-01-03T16:02:31.252Z,"158km SW of Mohean, India",earthquake,6.5,5,0.064,76,reviewed,us,us
2018-01-02T19:41:52.920Z,36.8828333,-121.6153333,6.38,2.95,md,80,33,0.01881,0.12,nc,nc72947936,2018-01-25T21:31:32.995Z,"2km ESE of Aromas, CA",earthquake,0.13,0.21,0.139,111,reviewed,nc,nc
2018-01-02T17:47:10.030Z,0.0648,123.4641,134.22,4.4,mb,,50,1.299,1.16,us,us1000bz2t,2018-01-03T15:52:14.040Z,"44km SE of Bilungala, Indonesia",earthquake,6.6,6.9,0.08,49,reviewed,us,us
2018-01-02T17:43:49.200Z,36.1523,-97.6696,4.492,3.5,ml,,21,,0.22,us,us1000bz2k,2018-01-08T13:33:09.125Z,"21km ENE of Hennessey, Oklahoma",earthquake,1.1,5.1,,,reviewed,tul,tul
2018-01-02T17:36:34.600Z,41.2379,22.8079,14.1,4.3,mb,,37,1.17,1.15,us,us1000bz2i,2018-01-03T14:35:51.108Z,"8km N of Drosaton, Greece",earthquake,4.3,5.2,0.125,19,reviewed,us,us
2018-01-02T15:07:55.120Z,33.004,-118.8516667,5.84,2.51,ml,7,248,0.2572,0.18,ci,ci37176988,2018-01-08T23:46:16.760Z,"23km W of San Clemente Is. (NW tip), CA",earthquake,1.1,31.61,0.298,8,reviewed,ci,ci
2018-01-02T14:57:19.070Z,-24.8235,178.45,579.49,5.9,mww,,38,5.46,0.95,us,us1000bz0y,2018-01-17T19:16:23.581Z,South of the Fiji Islands,earthquake,9.7,3.3,0.05,38,reviewed,us,us
2018-01-02T13:48:13.070Z,18.3416,-68.4148,110,3.05,md,3,158,1.6608,0.19,pr,pr2018002004,2018-01-02T17:17:26.701Z,"20km E of Boca de Yuma, Dominican Republic",earthquake,2.86,1.86,0.38,2,reviewed,pr,pr
2018-01-02T13:42:53.040Z,31.2152,-103.5657,5,3.3,ml,,67,0.3,0.31,us,us1000bz0l,2018-01-03T08:23:40.882Z,"24km SSW of Pecos, Texas",earthquake,1.1,2,0.094,52,reviewed,us,us
2018-01-02T13:28:41.580Z,-30.3245,-179.6974,366.54,4.3,mb,,124,1.876,0.85,us,us2000ck9w,2018-01-17T17:47:21.040Z,"144km NNW of L'Esperance Rock, New Zealand",earthquake,14.9,7,0.111,23,reviewed,us,us
2018-01-02T12:55:18.070Z,6.2764,126.8054,107.23,4.7,mb,,86,1.45,0.73,us,us1000bz07,2018-01-02T13:18:33.040Z,"70km E of Pondaguitan, Philippines",earthquake,9,7.3,0.073,57,reviewed,us,us
2018-01-02T12:49:56.560Z,44.0657,147.8978,71.85,4.7,mb,,169,3.822,0.69,us,us1000bz06,2018-01-05T14:38:59.040Z,"98km ENE of Shikotan, Russia",earthquake,10,8.4,0.051,116,reviewed,us,us
2018-01-02T12:04:08.490Z,6.1817,126.8587,107.12,4.6,mb,,88,1.547,0.79,us,us1000byzv,2018-01-02T12:28:02.040Z,"77km ESE of Pondaguitan, Philippines",earthquake,8.6,6.9,0.071,59,reviewed,us,us
2018-01-02T10:48:39.250Z,35.5521,140.0138,37.12,4.4,mb,,78,1.736,1.24,us,us1000byzd,2018-01-05T17:54:44.960Z,"7km WNW of Ichihara, Japan",earthquake,6.2,7.8,0.071,58,reviewed,us,us
2018-01-02T09:48:39.960Z,15.9744,-94.7307,55.07,4.6,mb,,93,2.511,1.16,us,us1000byz4,2018-01-02T13:33:05.812Z,"29km SSW of San Francisco del Mar, Mexico",earthquake,8.2,7,0.036,237,reviewed,us,us
2018-01-02T09:40:29.600Z,12.2525,-86.6812,136.3,4.6,mb,,100,0.246,1.17,us,us1000byz2,2018-01-02T17:15:40.716Z,"9km S of La Paz Centro, Nicaragua",earthquake,7.3,6,0.035,244,reviewed,us,us
2018-01-02T09:15:23.980Z,19.2023,-68.4896,61,3.55,md,14,225,1.2999,0.88,pr,pr2018002003,2018-01-02T11:25:07.040Z,"63km NNE of Otra Banda, Dominican Republic",earthquake,6.45,14.6,0.3,13,reviewed,pr,pr
2018-01-02T08:09:59.600Z,-18.8074,169.3424,236.85,5.2,mww,,85,2.785,0.74,us,us1000byyi,2018-01-21T11:24:12.040Z,"82km N of Isangel, Vanuatu",earthquake,10.4,6.2,0.08,15,reviewed,us,us
2018-01-02T07:46:24.930Z,36.4711667,-121.045,1.8,2.6,md,73,101,0.0462,0.08,nc,nc72947681,2018-01-06T07:05:02.760Z,"11km SE of Pinnacles, CA",earthquake,0.15,0.28,0.218,97,reviewed,nc,nc
2018-01-02T07:43:11.830Z,-25.1136,-179.9637,525.39,4.6,mb,,127,11.072,0.7,us,us2000ck9p,2018-01-21T11:16:08.040Z,South of the Fiji Islands,earthquake,16.9,12.8,0.105,27,reviewed,us,us
2018-01-02T07:43:01.720Z,36.0805,-120.1111667,7.29,2.5,md,60,61,0.01947,0.08,nc,nc72947676,2018-01-09T18:53:02.616Z,"9km N of Avenal, CA",earthquake,0.28,0.2,0.154,62,reviewed,nc,nc
2018-01-02T05:47:47.180Z,53.0606,-168.8334,104.2,2.6,ml,,149,0.089,0.42,us,us1000c1vx,2018-01-12T11:34:02.040Z,"13km N of Nikolski, Alaska",earthquake,5.5,6.3,,,reviewed,us,ak
2018-01-02T05:16:57.060Z,-18.2229,-175.3336,234,4.6,mb,,72,5.195,0.96,us,us1000byx7,2018-01-02T05:34:18.040Z,"150km WNW of Neiafu, Tonga",earthquake,10.7,7.5,0.044,150,reviewed,us,us
2018-01-02T04:54:21.612Z,55.528,-135.1123,6.8,2.6,ml,,,,0.36,ak,ak17997104,2018-01-11T19:01:57.505Z,"124km W of Craig, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-01-02T04:24:17.060Z,41.2695,22.8452,6,5.1,mb,,46,1.208,0.86,us,us1000bywx,2018-01-06T21:39:12.842Z,"12km W of Rodopolis, Greece",earthquake,4.6,4.2,0.046,156,reviewed,us,us
2018-01-02T04:13:37.920Z,18.6438,-65.2918,59,3.38,md,10,325,0.8597,0.11,pr,pr2018002002,2018-01-02T08:01:31.527Z,"37km N of Culebra, Puerto Rico",earthquake,1.23,2.19,0.22,10,reviewed,pr,pr
2018-01-02T03:49:59.540Z,36.393,-117.8561667,0.68,2.56,ml,30,51,0.1628,0.16,ci,ci37845255,2018-01-03T16:26:22.671Z,"18km NE of Olancha, CA",earthquake,0.19,0.5,0.134,65,reviewed,ci,ci
2018-01-02T02:53:45.430Z,23.1044,143.0669,82.99,4.6,mb,,167,4.053,0.62,us,us1000bywj,2018-01-02T03:20:28.040Z,"256km SE of Iwo Jima, Japan",earthquake,12,9.4,0.116,22,reviewed,us,us
2018-01-02T02:16:18.120Z,-38.872,46.4265,10,5.3,mww,,31,8.546,0.84,us,us1000byw6,2018-01-04T23:54:55.040Z,Southwest Indian Ridge,earthquake,9.9,1.9,0.073,18,reviewed,us,us
2018-01-02T02:07:37.770Z,18.9998,-66.8878,10,3.17,md,12,221,0.5773,0.24,pr,pr2018002001,2018-01-02T05:44:53.113Z,"57km NNE of Isabela, Puerto Rico",earthquake,0.89,1.53,0.17,10,reviewed,pr,pr
2018-01-02T01:10:09.400Z,32.3189,-40.1538,10,4.7,mb,,84,21.336,0.74,us,us1000byw3,2018-01-02T02:03:15.040Z,Northern Mid-Atlantic Ridge,earthquake,10.3,1.4,0.066,69,reviewed,us,us
2018-01-02T00:14:55.380Z,18.1813,-67.4651,8,2.58,md,7,240,0.2036,0.45,pr,pr2018002000,2018-01-02T05:05:43.186Z,"27km SW of Stella, Puerto Rico",earthquake,1.99,2.44,0.47,5,reviewed,pr,pr
2018-01-02T00:09:46.830Z,36.522,70.3663,198.92,4.5,mb,,69,0.625,0.59,us,us1000byvs,2018-01-14T04:21:32.040Z,"45km E of Farkhar, Afghanistan",earthquake,6.6,5.3,0.042,165,reviewed,us,us
2018-01-01T22:16:12.720Z,41.1878,22.8614,10,4,mb,,124,1.19,0.57,us,us2000ck23,2018-01-18T04:32:30.040Z,"5km ENE of Drosaton, Greece",earthquake,4.4,1.9,0.231,5,reviewed,us,us
2018-01-01T22:13:52.180Z,41.1914,22.8707,10,4.4,mb,,51,1.197,0.76,us,us1000byvb,2018-01-18T03:24:14.368Z,"6km ENE of Drosaton, Greece",earthquake,4.4,1.9,0.092,34,reviewed,us,us
2018-01-01T21:41:28.810Z,-17.3828,-176.995,366.16,4,mb,,136,6.098,1.13,us,us2000ck22,2018-01-18T03:03:24.040Z,Fiji region,earthquake,15.2,8,0.104,25,reviewed,us,us
2018-01-01T20:08:08.820Z,-20.0808,-176.1155,214.27,4.5,mb,,153,5.919,1.19,us,us1000byui,2018-01-16T18:32:44.040Z,"150km NW of Nuku`alofa, Tonga",earthquake,14.4,8.1,0.051,115,reviewed,us,us
2018-01-01T20:00:12.730Z,-36.1561,-100.4169,10,4.7,mb,,89,21.58,0.81,us,us1000byuc,2018-01-16T18:33:40.040Z,Southeast of Easter Island,earthquake,13.8,1.9,0.046,143,reviewed,us,us
2018-01-01T19:46:08.840Z,4.1398,126.6313,32.96,4.3,mb,,158,3.093,0.63,us,us2000ck21,2018-01-16T19:41:36.040Z,"190km SE of Sarangani, Philippines",earthquake,8.2,7,0.116,21,reviewed,us,us
2018-01-01T19:22:03.180Z,22.976,121.3266,6.28,4.2,mb,,178,0.276,0.81,us,us1000byu6,2018-01-16T19:45:30.040Z,"30km NE of Taitung City, Taiwan",earthquake,6.2,5.6,0.153,12,reviewed,us,us
2018-01-01T17:03:39.630Z,40.4974,-136.8575,10,4.6,mb,,193,9.653,0.98,us,us1000byti,2018-01-16T18:42:06.864Z,North Pacific Ocean,earthquake,10.3,1.9,0.032,289,reviewed,us,us
2018-01-01T16:32:39.270Z,-9.3547,120.9223,123.94,4.2,mb,,72,1.482,1.02,us,us1000byt9,2018-01-17T16:59:15.040Z,"45km S of Waebela, Indonesia",earthquake,9.3,8.1,0.152,12,reviewed,us,us
2018-01-01T16:25:46.630Z,-19.7708,-175.7825,201.39,4.5,mb,,96,5.568,1.34,us,us1000byta,2018-01-17T16:57:46.040Z,"150km W of Pangai, Tonga",earthquake,14.9,8.3,0.07,59,reviewed,us,us
2018-01-01T16:25:35.730Z,-7.834,116.825,292.26,4.2,mb,,87,2.72,1.06,us,us1000byt2,2018-01-17T16:56:13.040Z,"56km NNE of Belanting, Indonesia",earthquake,8.9,8.3,0.095,31,reviewed,us,us
2018-01-01T16:25:32.949Z,69.3715,-144.829,8.3,2.6,ml,,,,0.64,ak,ak17799093,2018-01-17T16:53:53.040Z,"96km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-01T15:49:01.130Z,19.1005,-66.8988,26,2.97,md,10,297,0.6677,0.29,pr,pr2018001009,2018-01-02T18:24:15.040Z,"58km NNE of Isabela, Puerto Rico",earthquake,1.43,20.77,0.14,10,reviewed,pr,pr
2018-01-01T15:40:10.270Z,19.1098,-66.9033,23,2.95,md,10,297,0.6751,0.17,pr,pr2018001008,2018-01-02T18:20:56.040Z,"65km N of Isabela, Puerto Rico",earthquake,0.99,13.82,0.18,10,reviewed,pr,pr
2018-01-01T14:47:03.650Z,-30.716,-177.7464,35,4.4,mb,,178,1.474,0.73,us,us2000ck1y,2018-01-17T16:49:46.040Z,"135km NE of L'Esperance Rock, New Zealand",earthquake,9.5,2,0.202,8,reviewed,us,us
2018-01-01T14:10:26.170Z,38.2761,141.8955,51.04,4.3,mb,,141,0.962,0.65,us,us2000ck1x,2018-01-17T16:25:50.040Z,"54km ESE of Ishinomaki, Japan",earthquake,6.7,7.9,0.119,20,reviewed,us,us
2018-01-01T13:59:18.990Z,52.5644,-173.3426,217.54,3.2,ml,,170,0.485,0.57,us,us1000c1ld,2018-01-17T16:04:17.040Z,"71km NE of Atka, Alaska",earthquake,18.9,3.8,0.148,6,reviewed,us,us
2018-01-01T13:47:37.230Z,51.407,179.6572,52.29,2.5,ml,,186,0.225,0.56,us,us1000c1lc,2018-01-17T15:53:40.040Z,"60km S of Semisopochnoi Island, Alaska",earthquake,4.1,5.2,,,reviewed,us,ak
2018-01-01T13:44:21.410Z,56.1659,-164.4455,16.88,2.7,ml,,235,1.381,0.43,us,us1000c1lb,2018-01-17T15:36:20.040Z,"153km NW of Cold Bay, Alaska",earthquake,4.6,8.9,,,reviewed,us,ak
2018-01-01T13:42:48.280Z,-23.8012,-68.6662,104.07,4.4,mb,,61,0.945,1.04,us,us1000bys8,2018-01-17T15:25:06.040Z,"108km SSW of San Pedro de Atacama, Chile",earthquake,5.9,5.9,0.12,20,reviewed,us,us
2018-01-01T13:36:16.201Z,69.3856,-144.8518,8.7,3.4,ml,,,,0.61,ak,ak17796335,2018-01-11T17:02:11.038Z,"103km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-01T13:29:32.670Z,18.2498,-68.0451,96,2.71,md,6,202,0.9621,0.36,pr,pr2018001006,2018-01-01T16:25:06.113Z,"52km SE of Punta Cana, Dominican Republic",earthquake,5.08,3.3,0.38,4,reviewed,pr,pr
2018-01-01T13:17:14.330Z,-20.7543,173.2937,10,4.4,mb,,217,6.552,0.49,us,us2000ck1w,2018-01-17T15:12:14.040Z,"173km NW of Ceva-i-Ra, Fiji",earthquake,9.5,2,0.19,8,reviewed,us,us
2018-01-01T13:05:16.390Z,18.1408,-67.292,21,2.68,md,5,260,0.2091,0.21,pr,pr2018001007,2018-01-01T16:25:40.769Z,"13km WNW of Puerto Real, Puerto Rico",earthquake,1.72,2.22,0.17,4,reviewed,pr,pr
2018-01-01T12:35:47.240Z,51.5656,178.4189,72.31,2.8,ml,,260,0.378,0.19,us,us1000c1l9,2018-01-21T11:11:18.040Z,"43km S of Little Sitkin Island, Alaska",earthquake,7.6,6.7,,,reviewed,us,ak
2018-01-01T12:02:39.600Z,18.1736,-67.3298,17,2.46,md,4,304,0.244,0.34,pr,pr2018001005,2018-01-01T16:24:19.697Z,"18km NW of Puerto Real, Puerto Rico",earthquake,2.41,1.14,0.32,4,reviewed,pr,pr
2018-01-01T11:32:12.955Z,57.0531,-155.5606,67.5,2.7,ml,,,,0.48,ak,ak17794958,2018-01-21T11:08:58.040Z,"109km WSW of Larsen Bay, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-01T11:27:09.160Z,37.5748333,-118.8368333,2.55,2.95,md,41,81,0.01636,0.05,nc,nc72947191,2018-01-06T06:20:02.667Z,"14km W of Toms Place, CA",earthquake,0.2,0.35,0.127,57,reviewed,nc,nc
2018-01-01T10:56:44.780Z,19.0893,-66.8833,28,2.97,md,5,331,0.7538,0.18,pr,pr2018001003,2018-01-01T11:45:05.702Z,"66km NNE of Isabela, Puerto Rico",earthquake,1.76,14.71,0.27,5,reviewed,pr,pr
2018-01-01T10:36:09.990Z,52.4649,-169.8014,34.66,2.9,ml,,211,0.325,0.93,us,us1000c1l5,2018-01-12T06:54:32.040Z,"63km ESE of Yunaska Island, Alaska",earthquake,5.7,7.5,,,reviewed,us,ak
2018-01-01T10:02:25.140Z,-19.2457,-67.2702,231.39,4.6,mb,,26,1.863,1.15,us,us1000byrc,2018-01-01T10:15:14.040Z,"65km SW of Challapata, Bolivia",earthquake,7.9,7.9,0.078,49,reviewed,us,us
2018-01-01T09:40:08.360Z,16.6816,-86.1935,12.98,4.5,mwr,,35,2.484,0.82,us,us1000byr6,2018-01-01T16:02:39.589Z,"44km NE of French Harbor, Honduras",earthquake,6.7,6,0.073,18,reviewed,us,us
2018-01-01T09:36:27.889Z,52.7995,-162.2279,27.9,2.9,ml,,,,0.4,ak,ak17964362,2018-01-07T00:26:26.544Z,"241km SSE of False Pass, Alaska",earthquake,,4,,,reviewed,ak,ak
2018-01-01T09:31:41.706Z,55.4805,-150.7503,10,2.7,ml,,,,0.58,ak,ak17964361,2018-01-11T17:02:09.253Z,"276km SSE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-01-01T09:24:58.960Z,38.1413,-30.5673,10,4.9,mb,,113,1.911,1.14,us,us1000byr4,2018-01-01T09:49:15.040Z,"152km SSE of Santa Cruz das Flores, Portugal",earthquake,11.5,1.9,0.045,157,reviewed,us,us
2018-01-01T08:49:57.220Z,33.7496667,-117.542,5.68,2.46,ml,146,21,0.03968,0.21,ci,ci37844663,2018-01-25T10:53:33.058Z,"11km NNE of Trabuco Canyon, CA",earthquake,0.11,0.4,0.149,183,reviewed,ci,ci
2018-01-01T08:01:19.100Z,36.9544,-98.0124,4.692,2.6,ml,,103,,0.26,us,us1000byqx,2018-01-24T07:42:26.966Z,"22km S of Anthony, Kansas",earthquake,1.2,1.8,,,reviewed,tul,tul
2018-01-01T07:26:01.980Z,-4.3179,102.1873,52.09,4.8,mb,,94,0.767,1.02,us,us1000byqq,2018-01-24T07:40:01.040Z,"57km S of Bengkulu, Indonesia",earthquake,7,1.7,0.077,52,reviewed,us,us
2018-01-01T07:10:36.986Z,61.3847,-147.2103,19.5,2.9,ml,,,,0.99,ak,ak17790867,2018-01-24T07:38:20.040Z,"46km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-01-01T07:10:36.092Z,61.3265,-147.1095,4.6,2.6,ml,,,,0.52,ak,ak17790862,2018-01-07T00:26:19.722Z,"46km WNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-01T06:28:36.800Z,51.3782,-178.3353,10,2.8,ml,,200,0.479,0.71,us,us1000c1kw,2018-01-24T07:34:33.040Z,"55km ENE of Amatignak Island, Alaska",earthquake,2.4,2,,,reviewed,us,ak
2018-01-01T06:22:46.820Z,-6.168,101.9688,10,4.4,mb,,109,2.047,0.74,us,us1000byqg,2018-01-24T07:29:11.040Z,"235km WSW of Kuripan, Indonesia",earthquake,6.3,1.9,0.112,23,reviewed,us,us
2018-01-01T05:40:17.360Z,37.0641,71.2586,97.15,4.5,mb,,63,0.549,0.9,us,us1000byq5,2018-01-24T07:24:32.040Z,"43km ENE of Jarm, Afghanistan",earthquake,6.7,4.6,0.086,39,reviewed,us,us
2018-01-01T04:20:33.370Z,51.6711,178.4751,118.38,3.2,ml,,165,0.267,0.49,us,us1000c1kt,2018-01-11T01:14:05.040Z,"30km S of Little Sitkin Island, Alaska",earthquake,6.8,4.8,0.148,6,reviewed,us,us
2018-01-01T04:18:57.330Z,31.8491667,-116.1185,12.31,3.09,ml,15,126,0.2124,0.19,ci,ci37844527,2018-01-03T01:38:02.040Z,"45km ENE of Maneadero, B.C., MX",earthquake,0.4,1.02,0.222,168,reviewed,ci,ci
2018-01-01T02:16:06.080Z,37.6336,72.4779,201.07,4.2,mb,,81,1.597,1.08,us,us1000bypr,2018-01-16T23:58:12.040Z,"71km NE of Roshtqal'a, Tajikistan",earthquake,6.2,11,0.176,9,reviewed,us,us
2018-01-01T01:35:34.240Z,34.0316667,-117.593,4.08,3.09,ml,173,15,0.07663,0.22,ci,ci37844303,2018-01-25T10:52:24.413Z,"4km SE of Ontario, CA",earthquake,0.09,0.34,0.175,330,reviewed,ci,ci
2018-01-01T00:56:31.750Z,18.3251,-67.2765,21,2.51,md,8,254,0.1703,0.19,pr,pr2018001000,2018-01-01T07:29:01.386Z,"3km WSW of Rincon, Puerto Rico",earthquake,1.09,1.38,0.21,8,reviewed,pr,pr
2018-01-01T00:52:30.980Z,-0.2797,123.6999,127.24,4.5,mb,,59,1.197,1.15,us,us1000byph,2018-01-14T04:25:40.040Z,"80km SSW of Molibagu, Indonesia",earthquake,6.1,2.7,0.101,29,reviewed,us,us
2018-01-01T00:40:47.270Z,-6.0036,150.7325,35,4.4,mb,,221,4.894,0.76,us,us1000bypf,2018-01-14T04:36:59.040Z,"82km SE of Kimbe, Papua New Guinea",earthquake,11.3,2,0.149,13,reviewed,us,us
2018-01-01T00:19:14.280Z,18.5434,145.5894,181.19,4.2,mb,,87,3.289,0.43,us,us2000ck1k,2018-01-19T04:42:49.040Z,"26km SSW of Agrihan, Northern Mariana Islands",earthquake,10,8,0.077,47,reviewed,us,us
2017-12-31T23:48:50.980Z,17.8573,145.8866,156.61,4.8,mb,,48,2.603,0.64,us,us1000byp8,2018-01-01T00:58:32.040Z,"30km SSE of Pagan, Northern Mariana Islands",earthquake,8.5,4.5,0.029,356,reviewed,us,us
2017-12-31T22:50:23.289Z,59.3419,-152.8955,76.4,3.6,ml,,,,0.64,ak,ak17782793,2018-01-26T01:04:23.040Z,"77km SW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-31T21:33:23.567Z,62.3394,-147.4324,44.3,2.9,ml,,,,0.62,ak,ak17782773,2018-01-09T03:31:58.768Z,"95km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-31T20:59:02.500Z,-53.0266,-118.3468,10,5.1,mb,,37,30.62,0.85,us,us1000bymc,2018-01-02T23:30:58.040Z,Southern East Pacific Rise,earthquake,13.7,1.8,0.053,117,reviewed,us,us
2017-12-31T20:27:49.450Z,-8.105,68.0776,10,5.2,mww,,59,12.975,0.78,us,us1000bylw,2018-01-02T23:21:57.040Z,Chagos Archipelago region,earthquake,9.1,1.8,0.071,19,reviewed,us,us
2017-12-31T20:12:02.880Z,40.5104,27.8564,11.78,4.3,mb,,96,0.869,0.5,us,us1000byld,2018-01-02T23:00:26.866Z,"13km NNE of Erdek, Turkey",earthquake,4.1,8.4,0.53,1,reviewed,us,us
2017-12-31T19:49:06.270Z,40.4846667,-123.39,30.44,3.76,mw,30,39,0.1399,0.08,nc,nc72946846,2018-01-03T00:09:04.609Z,"19km WSW of Hayfork, CA",earthquake,0.31,0.6,,3,reviewed,nc,nc
2017-12-31T19:42:41.250Z,35.8275,140.9963,46.84,4.6,mb,,138,2.044,1.09,us,us1000byl4,2018-01-03T04:31:41.302Z,"18km NE of Hasaki, Japan",earthquake,6.7,7.2,0.091,36,reviewed,us,us
2017-12-31T19:09:31.700Z,36.1511,-97.6653,6.059,3.2,ml,,29,,0.14,us,us1000bykk,2018-01-04T01:15:48.763Z,"21km ENE of Hennessey, Oklahoma",earthquake,1.2,4.1,,,reviewed,tul,tul
2017-12-31T16:53:48.950Z,17.0385,-100.8532,10,4.4,mb,,192,0.56,1.13,us,us1000byjh,2018-01-16T22:24:30.467Z,"29km SW of Tecpan de Galeana, Mexico",earthquake,3.3,1.9,0.076,50,reviewed,us,us
